Date,Time,Activity,Category,Productivity,Time Spent (seconds)
2026-03-26,18:36:42,VS Code,Software Development,2,757
2026-03-26,18:49:20,VS Code,Software Development,2,813
2026-03-27,04:37:44,github.com,Software Development,2,1001
2026-03-27,04:54:25,VS Code,Software Development,2,468
2026-03-27,05:02:14,VS Code,Software Development,2,788
2026-03-27,05:15:22,slack.com,Communication,0,783
2026-03-27,05:28:26,terminal,Software Development,2,860
2026-03-27,05:42:46,VS Code,Software Development,2,478
2026-03-27,05:50:45,VS Code,Software Development,2,856
2026-03-27,06:05:02,VS Code,Software Development,2,1273
2026-03-27,06:26:16,terminal,Software Development,2,759
2026-03-27,06:38:56,terminal,Software Development,2,505
2026-03-27,06:47:22,VS Code,Software Development,2,1049
2026-03-27,07:04:51,VS Code,Software Development,2,519
2026-03-27,07:13:30,VS Code,Software Development,2,1019
2026-03-27,07:30:29,VS Code,Software Development,2,1310
2026-03-27,07:52:20,VS Code,Software Development,2,493
2026-03-27,08:00:34,VS Code,Software Development,2,832
2026-03-27,08:14:26,twitter.com,Social Media,-2,1273
2026-03-27,08:35:40,VS Code,Software Development,2,575
2026-03-27,08:45:15,github.com,Software Development,2,1200
2026-03-27,09:05:15,VS Code,Software Development,2,764
2026-03-27,09:18:00,VS Code,Software Development,2,1019
2026-03-27,09:34:59,VS Code,Software Development,2,418
2026-03-27,09:41:58,VS Code,Software Development,2,709
2026-03-27,09:53:47,terminal,Software Development,2,300
2026-03-27,09:58:48,VS Code,Software Development,2,426
2026-03-27,10:05:55,VS Code,Software Development,2,1305
2026-03-27,10:27:40,VS Code,Software Development,2,1145
2026-03-27,10:46:46,VS Code,Software Development,2,1063
2026-03-27,11:04:29,VS Code,Software Development,2,621
2026-03-27,11:14:51,VS Code,Software Development,2,462
2026-03-27,11:22:33,VS Code,Software Development,2,1141
2026-03-27,11:41:35,terminal,Software Development,2,601
2026-03-27,11:51:36,terminal,Software Development,2,1322
2026-03-27,12:13:39,VS Code,Software Development,2,1084
2026-03-27,12:31:43,terminal,Software Development,2,872
2026-03-27,12:46:16,VS Code,Software Development,2,982
2026-03-27,13:02:38,VS Code,Software Development,2,547
2026-03-27,13:11:45,VS Code,Software Development,2,899
2026-03-27,13:26:45,VS Code,Software Development,2,1261
2026-03-27,13:47:47,github.com,Software Development,2,651
2026-03-27,13:58:38,VS Code,Software Development,2,1022
2026-03-27,14:15:41,VS Code,Software Development,2,1122
2026-03-27,14:34:23,terminal,Software Development,2,1434
2026-03-27,14:58:17,slack.com,Communication,0,1174
2026-03-27,15:17:52,terminal,Software Development,2,1218
2026-03-27,15:38:10,VS Code,Software Development,2,1168
2026-03-27,15:57:39,youtube.com,Entertainment,-2,680
2026-03-27,16:08:59,VS Code,Software Development,2,1392
2026-03-27,16:32:11,VS Code,Software Development,2,1386
2026-03-27,16:55:17,VS Code,Software Development,2,447
2026-03-27,17:02:44,github.com,Software Development,2,844
2026-03-27,17:16:49,VS Code,Software Development,2,1435
2026-03-27,17:40:44,VS Code,Software Development,2,1077
2026-03-27,17:58:41,stackoverflow.com,Reference & Learning,1,401
2026-03-27,18:05:23,github.com,Software Development,2,1125
2026-03-27,18:24:08,github.com,Software Development,2,556
2026-03-27,18:33:25,VS Code,Software Development,2,1190
2026-03-27,18:53:16,github.com,Software Development,2,1175
2026-03-27,19:12:52,VS Code,Software Development,2,1345
2026-03-27,19:35:17,VS Code,Software Development,2,726
2026-03-27,19:47:23,terminal,Software Development,2,1210
2026-03-27,20:07:34,terminal,Software Development,2,1423
2026-03-27,20:31:17,VS Code,Software Development,2,1015
2026-03-27,20:48:13,VS Code,Software Development,2,728
2026-03-27,21:00:21,VS Code,Software Development,2,802
2026-03-27,21:13:43,VS Code,Software Development,2,1072
2026-03-27,21:31:36,VS Code,Software Development,2,989
2026-03-27,21:48:06,VS Code,Software Development,2,1255
2026-03-27,22:09:01,VS Code,Software Development,2,841
2026-03-27,22:23:03,slack.com,Communication,0,70
2026-03-27,22:24:13,mail.google.com,Communication,0,213
2026-03-27,22:27:47,mail.google.com,Communication,0,271
2026-03-27,22:32:19,terminal,Software Development,2,329
2026-03-27,22:37:49,terminal,Software Development,2,219
2026-03-27,22:41:28,mail.google.com,Communication,0,50
2026-03-27,22:42:18,terminal,Software Development,2,261
2026-03-27,22:46:39,terminal,Software Development,2,155
2026-03-27,22:49:14,terminal,Software Development,2,74
2026-03-27,22:50:29,github.com,Software Development,2,192
2026-03-27,22:53:41,docs.google.com,Reference & Learning,1,111
2026-03-27,22:55:33,slack.com,Communication,0,151
2026-03-27,22:58:05,docs.google.com,Reference & Learning,1,108
2026-03-27,22:59:53,docs.google.com,Reference & Learning,1,239
2026-03-27,23:03:52,github.com,Software Development,2,106
2026-03-27,23:05:38,VS Code,Software Development,2,287
2026-03-27,23:10:26,twitter.com,Social Media,-2,217
2026-03-27,23:14:03,twitter.com,Social Media,-2,199
2026-03-27,23:17:23,slack.com,Communication,0,237
2026-03-27,23:21:20,twitter.com,Social Media,-2,206
2026-03-28,14:07:10,VS Code,Software Development,2,735
2026-03-28,14:19:25,VS Code,Software Development,2,966
2026-03-28,14:35:32,github.com,Software Development,2,527
2026-03-28,14:44:19,VS Code,Software Development,2,559
2026-03-28,14:53:38,VS Code,Software Development,2,899
2026-03-28,15:08:38,VS Code,Software Development,2,812
2026-03-28,15:22:10,terminal,Software Development,2,1405
2026-03-28,15:45:35,VS Code,Software Development,2,1112
2026-03-28,16:04:08,VS Code,Software Development,2,1202
2026-03-28,16:24:10,VS Code,Software Development,2,893
2026-03-28,16:39:04,VS Code,Software Development,2,854
2026-03-28,16:53:18,VS Code,Software Development,2,911
2026-03-28,17:08:29,VS Code,Software Development,2,1285
2026-03-28,17:29:54,VS Code,Software Development,2,1397
2026-03-28,17:53:11,slack.com,Communication,0,1259
2026-03-28,18:14:11,VS Code,Software Development,2,1384
2026-03-28,18:37:15,VS Code,Software Development,2,605
2026-03-28,18:47:20,VS Code,Software Development,2,1267
2026-03-29,01:18:31,youtube.com,Entertainment,-2,1321
2026-03-29,01:40:32,VS Code,Software Development,2,1286
2026-03-29,02:01:58,terminal,Software Development,2,544
2026-03-29,02:11:03,VS Code,Software Development,2,1185
2026-03-29,02:30:48,VS Code,Software Development,2,1233
2026-03-29,02:51:22,VS Code,Software Development,2,1462
2026-03-29,03:15:44,VS Code,Software Development,2,942
2026-03-29,03:31:27,VS Code,Software Development,2,1216
2026-03-29,03:51:43,VS Code,Software Development,2,933
2026-03-29,04:07:16,VS Code,Software Development,2,1251
2026-03-29,12:58:11,VS Code,Software Development,2,1359
2026-03-29,13:20:50,terminal,Software Development,2,558
2026-03-29,13:30:09,VS Code,Software Development,2,726
2026-03-29,13:42:15,VS Code,Software Development,2,556
2026-03-29,13:51:32,VS Code,Software Development,2,480
2026-03-29,13:59:33,VS Code,Software Development,2,646
2026-03-29,14:10:19,VS Code,Software Development,2,623
2026-03-29,14:20:42,terminal,Software Development,2,1406
2026-03-29,14:44:08,VS Code,Software Development,2,798
2026-03-29,14:57:27,VS Code,Software Development,2,1065
2026-03-29,15:15:12,VS Code,Software Development,2,642
2026-03-29,15:25:54,terminal,Software Development,2,657
2026-03-29,15:36:52,VS Code,Software Development,2,1016
2026-03-29,15:53:49,VS Code,Software Development,2,1355
2026-03-29,16:16:24,VS Code,Software Development,2,1380
2026-03-29,16:39:24,VS Code,Software Development,2,724
2026-03-29,16:51:29,VS Code,Software Development,2,976
2026-03-29,17:07:45,VS Code,Software Development,2,1253
2026-03-29,17:28:38,VS Code,Software Development,2,462
2026-03-29,17:36:20,VS Code,Software Development,2,1402
2026-03-29,17:59:43,VS Code,Software Development,2,498
2026-03-29,18:08:02,VS Code,Software Development,2,774
2026-03-29,18:20:56,VS Code,Software Development,2,850
2026-03-29,18:35:06,VS Code,Software Development,2,376
2026-03-29,18:41:23,VS Code,Software Development,2,633
2026-03-29,18:51:56,VS Code,Software Development,2,684
2026-03-30,06:15:24,stackoverflow.com,Reference & Learning,1,190
2026-03-30,06:18:34,slack.com,Communication,0,326
2026-03-30,06:24:01,docs.google.com,Reference & Learning,1,198
2026-03-30,06:27:19,mail.google.com,Communication,0,112
2026-03-30,06:29:12,terminal,Software Development,2,219
2026-03-30,06:32:51,twitter.com,Social Media,-2,121
2026-03-30,06:34:53,github.com,Software Development,2,265
2026-03-30,06:39:19,docs.google.com,Reference & Learning,1,190
2026-03-30,06:42:29,mail.google.com,Communication,0,120
2026-03-30,06:44:29,youtube.com,Entertainment,-2,190
2026-03-30,06:47:40,docs.google.com,Reference & Learning,1,239
2026-03-30,06:51:40,stackoverflow.com,Reference & Learning,1,191
2026-03-30,16:55:04,VS Code,Software Development,2,982
2026-03-30,17:11:26,VS Code,Software Development,2,340
2026-03-30,17:17:06,VS Code,Software Development,2,1334
2026-03-30,17:39:21,VS Code,Software Development,2,471
2026-03-30,17:47:12,VS Code,Software Development,2,889
2026-03-30,18:02:02,terminal,Software Development,2,353
2026-03-30,18:07:55,terminal,Software Development,2,455
2026-03-30,18:15:30,VS Code,Software Development,2,1080
2026-03-30,18:33:31,github.com,Software Development,2,757
2026-03-30,18:46:09,VS Code,Software Development,2,1153
2026-03-30,19:05:22,VS Code,Software Development,2,1292
2026-03-30,19:26:54,twitter.com,Social Media,-2,164
2026-03-30,19:29:39,slack.com,Communication,0,258
2026-03-30,19:33:57,mail.google.com,Communication,0,62
2026-03-30,19:34:59,stackoverflow.com,Reference & Learning,1,84
2026-03-30,19:36:24,VS Code,Software Development,2,70
2026-03-30,19:37:34,slack.com,Communication,0,96
2026-03-30,19:39:11,slack.com,Communication,0,230
2026-03-30,19:43:01,slack.com,Communication,0,238
2026-03-30,19:47:00,VS Code,Software Development,2,40
2026-03-30,19:47:40,mail.google.com,Communication,0,281
2026-03-30,19:52:22,youtube.com,Entertainment,-2,68
2026-03-30,19:53:31,youtube.com,Entertainment,-2,325
2026-03-30,19:58:56,youtube.com,Entertainment,-2,78
2026-03-30,20:00:15,mail.google.com,Communication,0,276
2026-03-30,20:04:51,terminal,Software Development,2,161
2026-03-30,20:07:33,slack.com,Communication,0,64
2026-03-30,20:08:37,twitter.com,Social Media,-2,85
2026-03-30,20:10:03,stackoverflow.com,Reference & Learning,1,321
2026-03-30,20:15:25,docs.google.com,Reference & Learning,1,156
2026-03-30,20:18:01,twitter.com,Social Media,-2,47
2026-03-30,20:18:49,github.com,Software Development,2,296
2026-03-30,20:23:45,mail.google.com,Communication,0,215
2026-03-30,20:27:21,docs.google.com,Reference & Learning,1,32
2026-03-30,20:27:53,mail.google.com,Communication,0,44
2026-03-30,20:28:37,twitter.com,Social Media,-2,136
2026-03-30,20:30:53,slack.com,Communication,0,190
2026-03-30,20:34:03,docs.google.com,Reference & Learning,1,33
2026-03-30,20:34:37,docs.google.com,Reference & Learning,1,256
2026-03-30,20:38:53,twitter.com,Social Media,-2,264
2026-03-30,20:43:18,docs.google.com,Reference & Learning,1,271
2026-03-30,20:47:50,VS Code,Software Development,2,38
2026-03-30,20:48:28,stackoverflow.com,Reference & Learning,1,176
2026-03-30,20:51:24,youtube.com,Entertainment,-2,57
2026-03-30,20:52:21,docs.google.com,Reference & Learning,1,84
2026-03-30,20:53:46,slack.com,Communication,0,169
2026-03-30,20:56:35,stackoverflow.com,Reference & Learning,1,52
2026-03-30,20:57:27,twitter.com,Social Media,-2,87
2026-03-30,20:58:55,github.com,Software Development,2,156
2026-03-30,21:01:31,slack.com,Communication,0,221
2026-03-30,21:05:12,stackoverflow.com,Reference & Learning,1,113
2026-03-30,21:07:06,VS Code,Software Development,2,175
2026-03-30,21:10:02,docs.google.com,Reference & Learning,1,272
2026-03-30,21:14:34,VS Code,Software Development,2,1418
2026-03-30,21:38:12,slack.com,Communication,0,811
2026-03-30,21:51:44,terminal,Software Development,2,837
2026-03-30,22:05:41,VS Code,Software Development,2,493
2026-03-30,22:13:55,VS Code,Software Development,2,385
2026-03-30,22:20:21,VS Code,Software Development,2,1055
2026-03-30,22:37:57,github.com,Software Development,2,550
2026-03-30,22:47:07,terminal,Software Development,2,1025
2026-03-30,23:04:12,VS Code,Software Development,2,1284
2026-03-30,23:25:37,VS Code,Software Development,2,460
2026-03-30,23:33:17,VS Code,Software Development,2,1214
2026-03-30,23:53:31,VS Code,Software Development,2,780
2026-03-31,00:06:32,VS Code,Software Development,2,1013
2026-03-31,00:23:26,github.com,Software Development,2,1270
2026-03-31,00:44:36,VS Code,Software Development,2,1268
2026-03-31,01:05:45,mail.google.com,Communication,0,131
2026-03-31,01:07:57,mail.google.com,Communication,0,195
2026-03-31,01:11:13,youtube.com,Entertainment,-2,51
2026-03-31,01:12:04,VS Code,Software Development,2,47
2026-03-31,01:12:51,youtube.com,Entertainment,-2,295
2026-03-31,01:17:46,stackoverflow.com,Reference & Learning,1,271
2026-03-31,01:22:18,terminal,Software Development,2,35
2026-03-31,01:22:53,mail.google.com,Communication,0,119
2026-03-31,01:24:52,stackoverflow.com,Reference & Learning,1,277
2026-03-31,01:29:30,slack.com,Communication,0,170
2026-03-31,01:32:20,github.com,Software Development,2,268
2026-03-31,01:36:48,terminal,Software Development,2,282
2026-03-31,01:41:31,docs.google.com,Reference & Learning,1,207
2026-03-31,01:44:59,github.com,Software Development,2,802
2026-03-31,01:58:22,VS Code,Software Development,2,1254
2026-03-31,02:19:16,VS Code,Software Development,2,406
2026-03-31,02:26:03,VS Code,Software Development,2,932
2026-03-31,02:41:36,github.com,Software Development,2,889
2026-03-31,02:56:25,github.com,Software Development,2,469
2026-03-31,03:04:14,VS Code,Software Development,2,831
2026-03-31,03:18:06,terminal,Software Development,2,1468
2026-03-31,03:42:34,VS Code,Software Development,2,648
2026-03-31,03:53:23,VS Code,Software Development,2,864
2026-03-31,04:07:47,stackoverflow.com,Reference & Learning,1,727
2026-03-31,04:19:54,github.com,Software Development,2,1457
2026-03-31,04:44:12,VS Code,Software Development,2,717
2026-03-31,04:56:09,github.com,Software Development,2,1202
2026-03-31,05:16:11,VS Code,Software Development,2,935
2026-03-31,05:31:47,VS Code,Software Development,2,187
2026-03-31,05:34:54,mail.google.com,Communication,0,94
2026-03-31,05:36:29,slack.com,Communication,0,299
2026-03-31,05:41:29,stackoverflow.com,Reference & Learning,1,247
2026-03-31,05:45:36,terminal,Software Development,2,297
2026-03-31,05:50:33,mail.google.com,Communication,0,166
2026-03-31,05:53:20,slack.com,Communication,0,33
2026-03-31,05:53:54,terminal,Software Development,2,168
2026-03-31,05:56:42,github.com,Software Development,2,218
2026-03-31,06:00:21,terminal,Software Development,2,205
2026-03-31,06:03:46,github.com,Software Development,2,213
2026-03-31,06:07:19,terminal,Software Development,2,314
2026-03-31,06:12:33,terminal,Software Development,2,256
2026-03-31,06:16:50,docs.google.com,Reference & Learning,1,251
2026-03-31,06:21:02,docs.google.com,Reference & Learning,1,148
2026-03-31,06:23:30,twitter.com,Social Media,-2,138
2026-03-31,06:25:48,github.com,Software Development,2,193
2026-03-31,06:29:01,terminal,Software Development,2,284
2026-03-31,06:33:46,VS Code,Software Development,2,52
2026-03-31,06:34:38,terminal,Software Development,2,46
2026-03-31,06:35:24,VS Code,Software Development,2,108
2026-03-31,06:37:12,terminal,Software Development,2,1184
2026-03-31,06:56:57,terminal,Software Development,2,1021
2026-03-31,07:13:58,terminal,Software Development,2,530
2026-03-31,07:22:48,VS Code,Software Development,2,709
2026-03-31,07:34:38,VS Code,Software Development,2,1309
2026-03-31,07:56:27,VS Code,Software Development,2,1097
2026-03-31,08:14:45,VS Code,Software Development,2,1304
2026-03-31,08:36:29,slack.com,Communication,0,1131
2026-03-31,08:55:20,youtube.com,Entertainment,-2,69
2026-03-31,08:56:29,github.com,Software Development,2,112
2026-03-31,08:58:22,slack.com,Communication,0,127
2026-03-31,09:00:29,youtube.com,Entertainment,-2,292
2026-03-31,09:05:21,docs.google.com,Reference & Learning,1,182
2026-03-31,09:08:24,twitter.com,Social Media,-2,59
2026-03-31,09:09:24,slack.com,Communication,0,139
2026-03-31,09:11:43,github.com,Software Development,2,107
2026-03-31,09:13:31,stackoverflow.com,Reference & Learning,1,273
2026-03-31,09:18:04,VS Code,Software Development,2,192
2026-03-31,09:21:17,github.com,Software Development,2,192
2026-03-31,09:24:29,github.com,Software Development,2,286
2026-03-31,09:29:16,VS Code,Software Development,2,273
2026-03-31,09:33:49,terminal,Software Development,2,98
2026-03-31,09:35:28,stackoverflow.com,Reference & Learning,1,101
2026-03-31,09:37:10,youtube.com,Entertainment,-2,142
2026-03-31,09:39:33,VS Code,Software Development,2,120
2026-03-31,09:41:33,stackoverflow.com,Reference & Learning,1,70
2026-03-31,09:42:44,VS Code,Software Development,2,159
2026-03-31,09:45:24,slack.com,Communication,0,204
